source_id,Pristine_mag_CaHK,Pristine_flux_CaHK,Pristine_flux_error_CaHK
3582,21.298936331946482,2.2014329739265637e-19,1.9353964692337496e-19
3583,20.68111022557257,3.8889817916575495e-19,6.25387142053007e-19
3584,22.33078933913723,8.510680057126271e-20,4.47459983538293e-20
3585,,-1.4879099701703572e-18,7.941999694453982e-19
3586,20.299699657282712,5.525863300562928e-19,9.35119477779275e-19
3587,21.444602713420974,1.9250362614864585e-19,4.797714719287966e-19
3588,19.870838816787707,8.202466649990795e-19,9.82943692086225e-19
3589,22.513792970301058,7.190561612216208e-20,5.45428221296467e-19
3590,21.9751849476263,1.1808806898892914e-19,2.2317512278507464e-19
3591,23.16058633961237,3.963195208268877e-20,5.211217703503048e-19
3592,22.312679951595317,8.653823223210799e-20,3.7584874851805704e-19
3593,20.733920487582505,3.7043482203060018e-19,5.863714106363182e-19
3594,20.450177104692894,4.810709785565252e-19,5.768333176750524e-20
3595,20.409387206102483,4.994880674235803e-19,1.499684198271764e-19
3596,21.20800665438094,2.39374199099032e-19,7.380635374492606e-20
3597,22.776072606955285,5.647431309215549e-20,5.466343253531112e-19
3598,21.814960866000053,1.3686602480327291e-19,3.5999871363444056e-19
3599,21.450412674596503,1.9147625739998928e-19,3.987793047785675e-19
3600,20.56021034183119,4.34706228932047e-19,3.2459235478423714e-19
3601,20.407030152785236,5.005735970981463e-19,1.0812494347313797e-18
3602,20.886782808741888,3.217858008765976e-19,2.2061999139565485e-18
3603,22.21949857214747,9.429324269244822e-20,2.9115993536865903e-19
3604,21.3808074660104,2.0415358637481923e-19,5.261121161317574e-19
3605,,-1.0561418777256672e-19,4.780171731767728e-19
3606,22.596788843568095,6.661383892542836e-20,3.2447544943034396e-19
3607,21.243013707070222,2.317792307591248e-19,4.3425819461491395e-19
3608,20.312544210964294,5.460876006069821e-19,6.504604539973621e-19
3609,21.38349629541891,2.0364862485047325e-19,5.419502519210285e-19
3610,20.938649275862392,3.0677522948380678e-19,1.868088201959436e-19
3611,21.952601243817245,1.2057006706294439e-19,2.0473724799780913e-19
3612,21.602914961756188,1.6638494032954428e-19,3.0841960180233645e-19
3613,19.81875889227725,8.605506621169377e-19,1.4670927194936924e-18
3614,20.87138580843843,3.2638160715438077e-19,3.0775282350742046e-19
3615,,-1.382710711329748e-19,5.45214879161668e-19
3616,20.115525461790103,6.547414189783694e-19,1.2467068863318908e-18
3617,21.46074893778439,1.896620432219274e-19,4.643779470277664e-19
3618,20.143424093213003,6.381317638115919e-19,2.297150470310011e-19
3619,20.958348265394374,3.012594603783939e-19,2.550491154172685e-19
3620,20.21909683252513,5.951703218408705e-19,7.512260125597776e-19
3621,22.61584614631025,6.545480622200145e-20,1.0734801647607878e-19
3622,20.830113936531834,3.3902710830236234e-19,2.4862394648331224e-19
3623,20.165293411978393,6.25406852166735e-19,3.6626365696780204e-19
3624,22.4177573195896,7.855558590855958e-20,5.694223306877231e-19
3625,21.47801949688125,1.866690001349064e-19,1.4081616946148271e-19
3626,21.14889603074838,2.527677064031844e-19,2.4304307783812273e-19
3627,,-7.051199202606311e-19,7.013277556417454e-19
3628,21.27921715370778,2.2417807651025355e-19,3.0544524364999542e-19
3629,22.36719573443744,8.230035456283168e-20,4.444904290158839e-19
3630,22.237075434845057,9.277902965435084e-20,4.0085957788140404e-19
3631,20.810475655871716,3.4521506326451365e-19,3.924343214783648e-19
3632,21.275267858445442,2.2499499461527397e-19,2.24347356939651e-20
3633,21.274634000207126,2.251263861706523e-19,3.422598357032738e-19
3634,21.901116649142725,1.264251100486383e-19,2.3802193986922344e-19
3635,20.93179928558958,3.0871681553295055e-19,1.3859741784068308e-19
3636,,-2.4375273864613226e-18,1.526432634551589e-19
3637,20.77059368254844,3.581315043358531e-19,7.9278245255321485e-19
3638,21.199714841697247,2.4120930832582865e-19,5.879329128738727e-19
3639,21.70863728724625,1.509472082121112e-19,6.260623799336058e-19
3640,22.69939160419688,6.060707968787615e-20,2.771588323596157e-19
3641,20.84506835397517,3.3438952040085653e-19,1.299313057379951e-19
3642,21.223743234058464,2.359297493854336e-19,3.3871835026360488e-19
3643,21.807378302437957,1.3782521512589567e-19,5.036084427515277e-19
3644,21.57193002714074,1.7120166701294802e-19,1.434095253149522e-19
3645,22.633302078559897,6.441087049668148e-20,5.513695492960996e-19
3646,,-2.9106987562777507e-19,5.522852357854685e-19
3647,21.733158712350164,1.4757626515234243e-19,3.6454569428843814e-19
3648,20.202910166536828,6.041098728606647e-19,1.4439902728305787e-19
3649,24.490097204779243,1.1647725257124717e-20,2.5276583811375237e-19
3650,21.09826543937837,2.648340513295323e-19,2.7079681593757074e-19
3651,20.89026427540333,3.2075563137113087e-19,2.2330022504318774e-19
3652,20.327842507008537,5.384470441357085e-19,2.850916830846555e-20
3653,20.395651728874636,5.0584715113845605e-19,9.693452044453332e-19
3654,,-6.065869467842595e-20,3.46786023880433e-19
3655,24.832782762169973,8.495068695185603e-21,4.233239158723065e-19
3656,,-2.689879322866553e-19,8.670514913874413e-20
3657,21.29065153100277,2.2182954458394045e-19,4.357317547048038e-19
3658,22.624154729596594,6.495582575839971e-20,2.51254070316464e-19
3659,21.857651598579768,1.3158893152859464e-19,3.511766937764245e-19
3660,20.287346899459177,5.589091765506132e-19,3.871342557601838e-20
3661,21.093737773347353,2.6594075088924274e-19,1.1118326378865396e-18
3662,20.82554982197256,3.4045527790341574e-19,1.7478317893035402e-19
3663,21.32407288096991,2.151051694738857e-19,7.101668052436646e-20
3664,,-9.30840057707144e-20,1.2738570649065802e-19
3665,20.709807394069475,3.787538380291263e-19,2.3350920188880605e-19
3666,21.681866892974643,1.5471529253065717e-19,3.7014442528115676e-19
3667,20.53460651121831,4.450792991535324e-19,2.485511592675925e-20
3668,21.46110314788515,1.8960017805254647e-19,2.349743805862166e-19
3669,20.44808598664645,4.819984097071204e-19,2.323444256056836e-19
3670,21.606283368492537,1.6586954471915207e-19,3.639182866942259e-19
3671,22.82572879675755,5.394963133758593e-20,7.335180949424031e-19
3672,23.274437903056924,3.568657253508713e-20,5.255911851726273e-19
3673,22.227197971773943,9.362693604985154e-20,4.977023250932408e-19
3674,,-1.314049853582145e-18,4.722177892934989e-19
3675,21.44160754114049,1.930354105260601e-19,4.565006750561071e-19
3676,22.332074496059835,8.50061215237323e-20,4.754829160375284e-19
3677,,-4.17737509757497e-20,2.897254036885001e-19
3678,22.661926179014497,6.273494598415847e-20,3.445274443902283e-19
3679,20.75053634719561,3.6480893035993173e-19,4.917864191792918e-19
3680,,-3.526232089639624e-20,3.0991738409387207e-19
3681,21.9414429601003,1.2181557399880251e-19,7.020982648401821e-19
3682,,-4.553039678644418e-20,4.687981311282871e-19
3683,21.499103975153805,1.830789487164012e-19,5.520655968257957e-19
3684,,-2.9755318326074775e-18,1.5508186918957605e-18
3685,,-2.093676900713177e-18,4.944434160519738e-19
3686,22.221303020529678,9.413666139956741e-20,4.38458764486316e-19
3687,26.341176837096615,2.1174309909012858e-21,3.4433785179879253e-19
3688,,-2.101165092402558e-18,1.4601645465935052e-18
3689,21.27993342309262,2.240302331035594e-19,4.543097592577067e-19
3690,,-2.3773454449221993e-19,1.2034253428374042e-18
3691,21.761828827536863,1.4373034531668933e-19,3.1024887169627996e-19
3692,21.187718782938394,2.4388915377596224e-19,6.653451618888726e-19
3693,20.518348565905743,4.51794119232971e-19,1.0836891156235473e-19
3694,21.277802362892746,2.2447038675670666e-19,2.748473467906513e-19
3695,21.31870685566121,2.1617091346181862e-19,1.7715357285812745e-19
3696,21.23140911657003,2.342698251305957e-19,2.141530672263589e-19
3697,21.369412557551843,2.063074812805754e-19,4.2899523628489406e-19
3698,,-3.3633883974771746e-20,2.88289828612622e-19
3699,21.656778413386807,1.583319770217604e-19,2.7019156769883525e-19
3700,,-2.3021702503773636e-19,4.142670690391889e-19
3701,20.93223374363976,3.0859330701060203e-19,1.27143446226606e-19
3702,20.242186526187485,5.826468321326388e-19,2.8187770011910296e-19
3703,,-3.8663247651407815e-19,4.488984538251081e-19
3704,,-1.395523629366711e-18,1.408609937834598e-19
3705,22.17330666457578,9.839144395809106e-20,5.703195275514489e-19
3706,20.43053948240495,4.898512346841278e-19,1.1075101355874858e-19
3707,21.861014527852777,1.3118198217596253e-19,3.427312881943524e-19
3708,20.44041312770933,4.854167396151558e-19,3.5870857509313656e-19
3709,21.44985605207484,1.9157444637216148e-19,5.684518664064266e-20
3710,22.890281209095864,5.0835548797181265e-20,1.4790351563940737e-19
3711,23.21471373294032,3.770461467329826e-20,2.736092908365562e-19
3712,,-1.4538269714055587e-19,8.291095588364978e-20
3713,20.854773860237433,3.3141369889999022e-19,4.587631143238056e-19
3714,22.30500368525276,8.715223438254169e-20,3.431217573038243e-19
3715,23.904137700620215,1.998135426186152e-20,1.3289086446194968e-19
3716,20.038071348220964,7.031556337343596e-19,7.777233753951968e-19
3717,21.773233628854168,1.4222847335613638e-19,4.462243200294742e-19
3718,23.43189466134334,3.086896977066853e-20,5.959186697879804e-19
3719,20.801110553055327,3.4820562198465204e-19,3.6982223027925854e-19
3720,,-4.928314112633501e-20,1.4839177458968858e-19
3721,21.13535095109211,2.5594085684888917e-19,6.586310190628903e-19
3722,24.59830740432668,1.0542825983923126e-20,3.913399392830092e-19
3723,,-6.809853983222708e-20,3.0788716729938906e-19
3724,,-1.2647659764961613e-18,4.948127758206735e-19
3725,20.42431125211957,4.926692982856526e-19,5.063316104689084e-19
3726,,-2.1880802720740252e-18,6.29277405422002e-19
3727,22.367271411667677,8.229461832064005e-20,5.497359543444849e-19
3728,22.661850124184337,6.273934066378393e-20,5.975896390815768e-19
3729,20.776550350816162,3.561720694655125e-19,2.93038670718093e-19
3730,,-3.3049922593444997e-18,1.3578303104606418e-18
3731,21.031013449757996,2.8175693874817126e-19,8.456163269240206e-20
3732,21.455715952709486,1.90543272125665e-19,1.0528041279677007e-19
3733,21.752042041996834,1.4503178201232979e-19,4.463671180834323e-19
3734,20.142610293902212,6.386102463908596e-19,2.1307043791815433e-19
3735,22.138428144716197,1.0160351719335501e-19,5.645381943805951e-19
3736,21.257346178466268,2.287396902208621e-19,1.2834465921042755e-19
3737,21.361561362720185,2.078047425719893e-19,5.596977333427832e-19
3738,21.345536933850862,2.1089448674685244e-19,6.578178363986887e-19
3739,,-1.302292620416609e-19,2.277055197534004e-19
3740,21.147321781913806,2.531344694196894e-19,2.5016439914309574e-19
3741,21.675871472944298,1.5557199135942374e-19,8.632248599358226e-20
3742,25.578301812494093,4.27522794274137e-21,2.5691095703780062e-19
3743,,-8.512295267240251e-20,3.8256682537876496e-19
3744,20.6675844350374,3.9377326440680776e-19,4.13690689767316e-19
3745,21.418412103081995,1.9720374527667783e-19,1.0087887786752706e-18
3746,19.945014988237876,7.660797888791586e-19,1.130704731080458e-18
3747,20.395019519655765,5.061417847307459e-19,8.03542117641798e-20
3748,21.15572422630375,2.511830383784097e-19,3.101759971312533e-19
3749,20.369652683983798,5.181063634799111e-19,1.8004591063529947e-19
3750,20.082881499684692,6.747259292718741e-19,1.1752014260967978e-19
3751,23.201359611288954,3.817123008284285e-20,3.873993041125123e-19
3752,22.177719898049336,9.799232020933876e-20,3.160736676748183e-19
3753,20.362667706484853,5.214502949023923e-19,3.6488633374883127e-19
3754,20.888899661846512,3.2115902831404137e-19,3.556287221361015e-19
3755,22.111130406600328,1.0419043167143701e-19,2.224409005003186e-19
3756,22.746955015468277,5.800934928227717e-20,1.3212278113441874e-19
3757,20.3629017406188,5.213379066299831e-19,1.7767424732951684e-19
3758,21.266167227994035,2.2688882645360053e-19,3.1898191651042285e-19
3759,21.378058565733436,2.0467112357822605e-19,4.1225188685226933e-19
3760,21.97615220474791,1.1798291392302805e-19,1.0604814605384485e-19
3761,20.899613261215574,3.180055470180725e-19,1.9915152186388916e-19
3762,21.529608708343194,1.7800676870417223e-19,3.2779217932541472e-19
3763,19.82007176142118,8.595107155703634e-19,3.691989436661994e-18
3764,22.294593086473636,8.799191416909247e-20,5.049455414339495e-19
3765,20.04594274629657,6.980763124008995e-19,7.378719975733598e-19
3766,21.838897439268553,1.33881640194008e-19,1.162836565713227e-19
3767,21.09460259434236,2.657290055585363e-19,4.867260060074469e-19
3768,21.47189272277493,1.877253448905387e-19,4.898801530552298e-19
3769,21.70221868142345,1.5184221396006538e-19,6.451226439816341e-19
3770,21.478398035322254,1.86603929931405e-19,4.860745307752558e-19
3771,,-4.93894349984602e-19,1.634923052218237e-19
3772,20.936520078438082,3.0737742540677594e-19,2.870618588534779e-20
3773,21.22451984203001,2.3576105333372495e-19,1.6711684811103267e-19
3774,20.138767239635758,6.408746660520706e-19,4.435663451080802e-19
3775,21.656057364128703,1.5843716193833587e-19,3.1707781446629944e-19
3776,21.09486961617024,2.6566366121436214e-19,1.7155357589065029e-19
3777,,-7.17671920724299e-19,1.872438751700767e-19
3778,21.437595661348528,1.9375001083293573e-19,1.600706306362981e-19
3779,20.203581413180284,6.037365027933786e-19,1.569446706108619e-18
3780,20.56688897522034,4.320404501577082e-19,5.138261055634612e-19
3781,,-2.142894793079888e-18,7.224324956967297e-20
3782,20.895347073648832,3.19257545603304e-19,5.66600667706143e-20
3783,20.881810692610546,3.2326279450886013e-19,6.434861608073486e-20
3784,22.25185256631833,9.152483897459916e-20,4.991084174006184e-19
3785,21.83990805470957,1.3375707964137675e-19,4.2951687372337115e-19
3786,,-1.5601031858471638e-19,4.707366323084218e-19
3787,20.828885727174583,3.394108404393428e-19,4.288064860476692e-19
3788,21.057228800337914,2.7503532659403038e-19,1.3494797141982554e-19
3789,21.773238563800565,1.4222782689312402e-19,4.62813805580203e-19
3790,21.12432699511751,2.5855277417608252e-19,6.150837798932938e-19
3791,21.86757899004458,1.3039123656639181e-19,5.167478067596032e-19
3792,,-1.9585373835209385e-18,9.526951948284155e-20
3793,,-1.8654299442736994e-20,4.968423423635426e-19
3794,21.416997523291602,1.9746084477822025e-19,8.087627179470419e-20
3795,22.106452379772218,1.046403173484845e-19,5.826724898678004e-19
3796,23.42778533858188,3.0986024830951444e-20,5.772797428320467e-19
3797,21.29973135499191,2.1998215794520053e-19,6.354510095534066e-19
3798,20.83763815446054,3.3668575206468028e-19,6.920971928488985e-19
3799,22.117062961776025,1.0362267880873571e-19,7.504901271827244e-20
3800,20.522465305721017,4.500843142217997e-19,1.295948658045282e-19
3801,22.55638727749805,6.91393176362911e-20,3.5249808427189436e-19
3802,,-7.223902306304848e-19,8.00636553456496e-19
3803,21.868588571071943,1.302700475211763e-19,3.713717243463402e-19
3804,20.793138866563307,3.5077162393518105e-19,2.5642610111608154e-19
3805,21.202446239929717,2.4060325812112055e-19,3.3325163452262446e-19
3806,20.195736559029545,6.081145244344578e-19,6.024567734513759e-19
3807,21.675456537263155,1.5563145765195052e-19,4.932726663751583e-19
3808,,-3.094769085873252e-18,2.317857836451704e-18
3809,22.05395448063822,1.0982424029816129e-19,3.7424432309750057e-19
3810,20.018731084864488,7.157931963026883e-19,9.790757755806321e-19
3811,20.87946694633995,3.239613659558798e-19,6.860105642271912e-19
3812,21.043118247459564,2.7863309627381234e-19,2.7091795742417446e-19
3813,20.2495634593112,5.787015109464735e-19,3.523308763828399e-19
3814,21.375975833702928,2.0506411426899901e-19,8.227247576090625e-19
3815,22.4509857885952,7.618784412064307e-20,7.169790333341672e-19
3816,20.87899459754212,3.2410233579010865e-19,1.0032012598790317e-19
3817,20.71766365449493,3.7602311099963344e-19,5.791827149432213e-19
3818,21.838251786585463,1.3396127901123533e-19,6.719745972841453e-19
3819,,-2.654946811072159e-18,3.471449193868917e-18
3820,22.212876306254916,9.487012602551379e-20,1.7828638414131103e-19
3821,,-1.496113887684345e-18,3.1685038138441215e-19
3822,21.32521037165691,2.1487992875799842e-19,3.1626297455413586e-19
3823,20.444059136228805,4.837893965766626e-19,2.5088425094546803e-19
3824,21.1823945638499,2.4508807145409937e-19,2.666241886064748e-19
3825,21.485805734883183,1.8533511252365398e-19,3.3160787953222e-19
3826,20.79117257221886,3.514074553502951e-19,5.030834588614545e-19
3827,,-8.524521741191851e-19,1.416481530553279e-18
3828,21.559140096415423,1.7323034145848757e-19,2.387670798972053e-19
3829,20.025563402781653,7.113029975433249e-19,6.538728687410399e-19
3830,22.782796645133676,5.612564460747151e-20,6.451790824534629e-19
3831,,-3.3404537978670365e-19,5.458968007981694e-19
3832,20.16108749931431,6.278342447442513e-19,1.494676578482003e-19
3833,20.626456010782693,4.0897578595126883e-19,1.861415863444053e-19
3834,,-4.3111501394959716e-19,6.123655107237752e-19
3835,22.931050145681905,4.8962089308041315e-20,5.993725916880641e-19
3836,20.56126820598563,4.342828883632111e-19,5.164444918883773e-20
3837,21.224068215110325,2.358591417883512e-19,3.617297094330349e-19
3838,20.407774359543343,5.002306016192235e-19,8.034587702851844e-19
3839,20.560665147998794,4.345241721212179e-19,4.874150447550112e-19
3840,20.727932248586068,3.7248355241472545e-19,7.040061428138128e-20
3841,19.576387000944788,1.075784294365285e-18,2.5267220495425932e-18
3842,21.639850199750885,1.6081994901670858e-19,2.9568118389993786e-19
3843,,-2.9830634136383697e-18,3.979596554194757e-19
3844,21.35826405320287,2.0843679118097568e-19,1.2738977253756895e-19
3845,20.14137993397677,6.39334331864323e-19,5.918806920203818e-20
3846,,-1.6603033752177612e-19,1.7233665550705866e-19
3847,21.22950585810108,2.346808522824223e-19,5.425058283890068e-19
3848,19.854324594099086,8.328181135066682e-19,6.279138285039033e-19
3849,19.844468356964445,8.404127977936671e-19,1.3475689610553534e-18
3850,21.67617843977853,1.555280131893708e-19,1.2847056470976183e-19
3851,20.48606032863508,4.654316028044939e-19,1.5629705546039263e-19
3852,20.674364880747863,3.913218046648865e-19,3.994522867274399e-19
3853,20.5988532570946,4.195065027186218e-19,4.463328304202236e-19
3854,22.093136668458197,1.0593155137847273e-19,2.175121813166611e-19
3855,20.189013385850547,6.118918175150777e-19,8.317079176888488e-19
3856,21.09617438855359,2.653445943817316e-19,2.6903187790794897e-19
3857,21.423458092151183,1.9628936186806153e-19,2.878661017866466e-19
3858,21.752895617450076,1.4491780688746373e-19,2.1375256147935828e-19
3859,21.282105280450022,2.2358254112803374e-19,4.744987056662642e-20
3860,20.92339720733202,3.11115119287745e-19,3.706000020287448e-19
3861,20.813389207136705,3.4428992743339117e-19,5.789295288702803e-20
3862,21.46383229170858,1.8912419101082002e-19,8.942571957636854e-19
3863,20.2830785691685,5.611107282294564e-19,4.0025503782168863e-19
3864,21.43534262668126,1.9415248311346613e-19,3.4275091394005724e-19
3865,,-3.516878687165534e-19,3.2545173225207724e-19
3866,21.256250420809483,2.289706577310136e-19,1.8753765154586043e-19
3867,,-1.1556773563895926e-19,5.017199862342508e-19
3868,21.43426897149325,1.9434457021575543e-19,5.505886264597764e-19
3869,20.059499290705464,6.894142941425426e-19,1.1534424935934787e-19
3870,,-1.087781318601446e-18,1.1456763544996582e-18
3871,22.555865157094775,6.917257408430104e-20,8.308191349631802e-19
3872,21.714399421745657,1.501482349619877e-19,1.3654634340670083e-19
3873,21.617467801281865,1.6416965271790454e-19,6.979932567909058e-19
3874,21.182391174332682,2.4508883658611984e-19,1.1578837046021552e-19
3875,20.81916116386785,3.424644806189221e-19,7.648181340898006e-20
3876,21.950021603545597,1.2085687446852257e-19,3.962286868889044e-19
3877,21.61633215019474,1.6434145962929738e-19,3.9710096873214783e-19
3878,21.196402924313237,2.4194621381224193e-19,1.3603425366014443e-18
3879,,-1.0356104445590158e-18,1.314791282226313e-18
3880,,-2.5568656940648534e-18,9.245809643041928e-19
3881,,-2.886538372020722e-20,5.270086055079406e-19
3882,20.655243788065906,3.982744850486928e-19,2.3876952682403256e-19
3883,22.39932529670978,7.990057069767854e-20,5.098156850609493e-19
3884,19.586123430747325,1.0661802361048228e-18,3.0252372534361242e-18
3885,21.2261323629558,2.354111640525173e-19,5.194589136606647e-19
3886,,-1.6710202455550108e-18,1.0130624151410099e-18
3887,,-2.4534947733733296e-18,6.833982599134208e-19
3888,23.13750468510084,4.0483506859443324e-20,3.52291170331431e-19
3889,20.019519412115233,7.152736645096464e-19,2.5504957070725976e-19
3890,23.531707437964794,2.815769009884276e-20,1.0241624712762405e-19
3891,,-3.279142945290243e-19,2.9024996332126313e-19
3892,21.30350385740643,2.1921913362184593e-19,1.453152781273901e-18
3893,22.132900626519987,1.0212210293966798e-19,3.2330631698188376e-19
3894,21.191820900406892,2.4296943279393324e-19,4.1384346139201515e-19
3895,22.808116036883607,5.483193664015051e-20,3.1848258131148007e-19
3896,21.433365120882822,1.9450642499574142e-19,1.959165342356714e-19
3897,20.83492581383604,3.3752789775021676e-19,3.36330866196967e-19
3898,,-2.038117980100786e-18,1.1244333356266266e-18
3899,21.243522557511685,2.3167062856820515e-19,3.596462708432977e-19
3900,20.517090526924886,4.5231791499932945e-19,1.5713484913522835e-19
3901,20.424075460134592,4.927763041001113e-19,2.9155158412631825e-19
3902,22.648977964316774,6.348758602088608e-20,3.98594166501635e-20
3903,20.757608628689045,3.624403561786295e-19,6.140874171185197e-20
3904,20.32231053835542,5.411975036155126e-19,9.790372548974289e-20
3905,20.53844996543184,4.435065251458646e-19,3.4425505542767324e-19
3906,21.635677269483185,1.6143923547124512e-19,2.4445281351001323e-19
3907,21.39471241799232,2.0155567599773758e-19,3.0818822543122128e-19
3908,21.195277355078634,2.421971665035249e-19,2.5382792178274018e-20
3909,21.815880649603688,1.367501275740506e-19,3.6248986699173555e-19
3910,22.498223257939703,7.294418844543025e-20,5.366380256434023e-19
3911,20.88409756164449,3.2258262774995244e-19,8.378685467043183e-19
3912,21.99451422300344,1.1600435957161276e-19,9.888428957905237e-20
3913,,-3.0941611690236163e-19,3.165451298876248e-19
3914,20.77323681598971,3.572607236713838e-19,1.541976881528427e-19
3915,20.575817226242673,4.2850225278594263e-19,2.520905962086884e-19
3916,20.773353772140954,3.5722224140595067e-19,3.194826168075476e-19
3917,23.088611039569262,4.2348261304323054e-20,3.2277643873373293e-19
3918,21.766700926545386,1.4308681916747598e-19,1.2413852753403137e-18
3919,20.825470734657078,3.4048007828728484e-19,2.5587568897654895e-19
3920,20.821332712334513,3.4178021218813237e-19,2.8171218452308617e-19
3921,21.116207249809175,2.6049362541911665e-19,1.1749912541799584e-19
3922,24.199275392034625,1.5225439685298842e-20,8.13776519027595e-20
3923,20.637164510702025,4.0496192823266735e-19,1.314837324785407e-19
3924,22.413305780630314,7.88783264645192e-20,1.5326380661858568e-19
3925,23.188530380673132,3.862494266194299e-20,5.562380947934723e-19
3926,21.57175424318294,1.7122938732180777e-19,4.542256872042439e-19
3927,20.097947026250754,6.654281811992745e-19,8.360650645993781e-19
3928,,-1.9805729310492225e-18,1.0584001592851873e-18
3929,20.602807962861515,4.1798126388802664e-19,2.760559094222037e-19
3930,21.1307322940176,2.5703193303379684e-19,9.931932787635774e-20
3931,21.20507097340705,2.400223097295613e-19,3.582910886975674e-19
3932,19.982369755678842,7.401710551388333e-19,4.084281586467266e-19
3933,20.95394186308422,3.0248459016400096e-19,7.26874752783484e-19
3934,22.22130372338778,9.413660045963262e-20,1.320236454327168e-19
3935,21.066355068173277,2.7273317777229245e-19,2.878969168593056e-19
3936,22.5135069724415,7.192455954597117e-20,5.808260472337351e-19
3937,21.28215734346796,2.235718201971901e-19,7.208507190928108e-20
3938,21.226358600926016,2.353621158627152e-19,3.77193767114231e-19
3939,22.238375892061274,9.266796867226813e-20,3.487125346605515e-19
3940,23.00813564578242,4.560639471662106e-20,1.0450703791667392e-18
3941,,-3.23013143045773e-22,2.255311945522372e-19
3942,22.05243911364803,1.0997762951110384e-19,2.489376300442719e-19
3943,21.794537705290512,1.3946489939605704e-19,1.7592686344017866e-19
3944,20.427267373777195,4.913297376025925e-19,3.7050304108761933e-19
3945,21.32030087131807,2.158537765765597e-19,6.857607501817383e-20
3946,22.4523261524955,7.609384667715545e-20,5.098659116631004e-19
3947,20.127666365575127,6.474607615890581e-19,4.2523894566800575e-19
3948,,-2.6532445954603804e-19,7.6770202884611615e-19
3949,21.580686835799977,1.6982642432411335e-19,6.42008135052728e-20
3950,21.956417423860618,1.2014702745973847e-19,3.4442123167470513e-19
3951,,-7.31550642102524e-20,4.2100120643861594e-19
3952,20.75570706914471,3.6307569080457713e-19,8.384658813357984e-19
3953,20.377478841568237,5.143851986848977e-19,3.476612754130305e-19
3954,20.63580594334923,4.0546896889781865e-19,4.897770066806453e-19
3955,,-2.4458842486654455e-19,2.368405842137283e-19
3956,22.055676231007286,1.0965022005628716e-19,4.867749418583189e-19
3957,21.29658605388479,2.206203546800552e-19,3.937088047047447e-19
3958,21.65915295369111,1.5798607823506156e-19,2.476186171552591e-19
3959,20.760665533637653,3.614213356668019e-19,6.95265397504654e-19
3960,,-1.793213138955416e-20,5.165564991330008e-19
3961,21.679868225990123,1.5500036098179104e-19,5.252567272745158e-19
3962,20.231469269396275,5.884265936734483e-19,3.3417203108224134e-19
3963,23.144409275499218,4.0226874427379534e-20,4.9105779201529375e-19
3964,21.58293778230993,1.694747051789029e-19,4.0768712833092216e-19
3965,22.445465619473172,7.657618959610732e-20,3.193328504143473e-19
3966,,-1.238402221563701e-18,2.370516229209959e-19
3967,21.320441830447624,2.158257544978119e-19,3.923043656411227e-19
3968,22.520994223758752,7.143027308796306e-20,5.275972421046098e-19
3969,20.74181017577192,3.6775275058462955e-19,1.1808214814079168e-18
3970,22.509732140872035,7.217505834874802e-20,3.056776782359262e-19
3971,21.73883585911243,1.4680662559350632e-19,7.818919951517568e-20
3972,20.82168901540322,3.4166806951626344e-19,2.3607295012106747e-20
3973,,-2.5034359550459846e-20,2.7096645003801546e-19
3974,20.60542754973501,4.169740041183912e-19,1.9320789917621493e-19
3975,21.33907191137858,2.1215400536440795e-19,1.5371219640495358e-19
3976,22.53132772033611,7.07536602553848e-20,1.4338379051950753e-19
3977,20.695765166869553,3.8368421572730633e-19,4.267139058709245e-19
3978,19.717580031727838,9.446001001993112e-19,8.768733346084385e-19
3979,20.1299653095703,6.460912748930215e-19,8.886408592629388e-19
3980,20.383698895451108,5.114467719047137e-19,2.42829047146195e-19
3981,21.100605141274908,2.6426396296781975e-19,3.507031137951459e-20
3982,22.274174358442483,8.966237876516141e-20,1.2367806693080595e-19
3983,21.189008043596946,2.435997187602395e-19,6.613030088265329e-20
3984,21.456327345392598,1.904360048469366e-19,2.454584824670457e-19
3985,19.729412072248838,9.343620075214327e-19,4.5151361893060276e-20
3986,21.475251920478055,1.8714543236487685e-19,4.792814684027938e-19
3987,21.218877876064607,2.3698936078675277e-19,6.004126793151723e-19
3988,22.069182620619838,1.0829463746326499e-19,5.08071306542455e-19
3989,20.291613576874678,5.567171103121883e-19,3.537129071883499e-19
3990,20.048555703593383,6.963983261150444e-19,8.028836422473432e-19
3991,20.201034723604398,6.05154281870232e-19,3.6505051119453466e-19
3992,21.423257052763287,1.963257109800053e-19,1.512544753840246e-19
3993,20.71809852703525,3.758725317141698e-19,3.809888718148501e-19
3994,,-1.3740851953874957e-18,2.9761273510393764e-19
3995,21.096960629719337,2.6515251335672825e-19,2.707521970738614e-19
3996,,-1.2222156415642778e-19,1.794861609262012e-18
3997,20.812096580509166,3.4470006697915935e-19,5.726893136622392e-19
3998,22.448806639848197,7.634091202738082e-20,5.450145828280494e-19
3999,23.58765286470582,2.6743537568508906e-20,3.559968475521953e-19
4000,20.414388003063703,4.97192763262128e-19,1.4960958830950205e-19
4001,21.40761279881708,1.9917502505682146e-19,4.296208087540545e-19
4002,20.82604821711192,3.4029903155578343e-19,1.2638988497929661e-19
4003,22.194052166999274,9.652929474676516e-20,5.712587814938993e-19
4004,20.707692654636997,3.794922735891647e-19,7.399753214791958e-19
4005,,-1.4634074382312921e-18,7.305665707605712e-19
